type,stock,price,quantity,cost,date,proceeds
BUY,EXD,100.65791921463698,457,46000.6690810891,2026-04-28,
BUY,MFV,101.1029343442197,455,46001.83512661997,2026-04-28,
BUY,TDJ,100.9037097504011,456,46012.091646182904,2026-04-28,
BUY,KDP,99.46940681569355,462,45954.86594885042,2026-04-28,
BUY,EVSTC,100.0,460,46000.0,2026-04-28,
SELL,EXG,96.01769963236575,502,,2026-04-28,48200.885215447604
SELL,ETW,97.74225994638194,507,,2026-04-28,49555.32579281564
SELL,MEC,102.27290773015388,357,,2026-04-28,36511.42805966493
SELL,CHY,98.09526576816621,449,,2026-04-28,44044.77432990663
SELL,EXD,101.3071594537173,457,,2026-04-28,46297.371870348805
SELL,MFV,98.87936586461534,455,,2026-04-28,44990.11146839998
SELL,TDJ,100.97637076940688,456,,2026-04-28,46045.22507084954
SELL,EVSTC,100.0,460,,2026-04-28,46000.0
BUY,RIV,99.58594344645414,458,45610.362098476,2026-04-28,
BUY,EVGBC,100.0,457,45700.0,2026-04-28,
BUY,EVLMC,100.0,457,45700.0,2026-04-28,
BUY,EVV,98.67542197895902,463,45686.720376258025,2026-04-28,
BUY,FCO,98.95956735869083,461,45620.36055235648,2026-04-28,
BUY,CBH,100.0,457,45700.0,2026-04-28,
BUY,HIX,98.16383503645555,465,45646.183291951835,2026-04-28,
BUY,SAF,91.57895258783316,499,45697.897341328746,2026-04-28,
SELL,CHSCO,100.17542419828062,458,,2026-04-28,45880.344282812526
SELL,KDP,100.88718714582899,462,,2026-04-28,46609.880461372995
SELL,RIV,99.05753531960657,458,,2026-04-28,45368.35117637981
SELL,EVGBC,100.0,457,,2026-04-28,45700.0
SELL,EVLMC,100.0,457,,2026-04-28,45700.0
SELL,EVV,101.13122379298318,463,,2026-04-28,46823.756616151215
SELL,FCO,102.00232949880028,461,,2026-04-28,47023.07389894693
SELL,HIX,101.32744241957059,465,,2026-04-28,47117.26072510032
BUY,ORC,100.57802759648122,456,45863.580583995434,2026-04-28,
BUY,FPF,101.03895139653932,454,45871.68393402885,2026-04-28,
