type,stock,price,quantity,cost,date,proceeds
SELL,LMRKP,101.25150024573284,814,,2026-04-28,82418.72120002653
SELL,OXLCO,99.84011803678834,824,,2026-04-28,82268.2572623136
SELL,GDO,98.7172213694066,824,,2026-04-28,81342.99040839104
SELL,TDE,101.35032913144374,824,,2026-04-28,83512.67120430965
BUY,EVGBC,100.0,986,98600.0,2026-04-28,
BUY,EVLMC,100.0,986,98600.0,2026-04-28,
BUY,AIF,99.31081275183861,993,98615.63706257574,2026-04-28,
BUY,BKT,100.75984240426705,978,98543.12587137317,2026-04-28,
BUY,BYM,102.0265863814353,966,98557.6824444665,2026-04-28,
BUY,NEV,101.41977123564135,972,98580.01764104339,2026-04-28,
BUY,MAV,100.6484113215817,980,98635.44309515007,2026-04-28,
BUY,EVG,98.82613693074835,998,98628.48465688685,2026-04-28,
BUY,NGHCP,98.91104761773045,997,98614.31447487726,2026-04-28,
BUY,FCT,97.86258523180463,1007,98547.62332842726,2026-04-28,
SELL,EVGBC,100.04901213529695,986,,2026-04-28,98648.3259654028
SELL,EVLMC,100.0229896977032,986,,2026-04-28,98622.66784193536
SELL,AIF,100.62459792160658,993,,2026-04-28,99920.22573615533
SELL,BKT,100.4525232515269,978,,2026-04-28,98242.5677399933
SELL,BYM,100.86903387632869,966,,2026-04-28,97439.4867245335
SELL,NEV,100.24344352186823,972,,2026-04-28,97436.62710325592
SELL,MAV,101.1453252663421,980,,2026-04-28,99122.41876101526
